dataset,outlier_method,norm,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,purity_mean,purity_std,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
iris,zscore_robust_2.5,none,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,zscore_robust_3.5,none,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
seeds,iqr,standard,euclidean,0.7873738953463122,0.7445575376813889,0.7929165989113736,0.0113428760439626,0.9247317073170732,0.9073170731707316,0.926829268292683,0.0044843571061593,0.9247317073170732,0.0044843571061593,0.4031722414416555,0.4009484021484562,0.403501740730023,0.0006281094393966
seeds,iqr_1.2,none,correlation,0.7410888445382391,0.7410888445382391,0.7410888445382391,0.0,0.9045226130653268,0.9045226130653268,0.9045226130653268,0.0,0.9045226130653268,0.0,0.5626987092845637,0.5626987092845638,0.5626987092845638,1.1102230246251563e-16
seeds,iqr_1.8,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,none,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,zscore,standard,euclidean,0.7945488933112582,0.7818440671180428,0.7959585883519438,0.0040082691381242,0.927355769230769,0.9230769230769232,0.9278846153846154,0.0015042776776117,0.927355769230769,0.0015042776776117,0.4063460217446295,0.4061468089834079,0.4078835088995659,0.0005420398147162
seeds,zscore_2.5,minmax,minkowski,0.7525877268200515,0.7525877268200514,0.7525877268200514,1.1102230246251563e-16,0.9113300492610836,0.9113300492610836,0.9113300492610836,0.0,0.9113300492610836,0.0,0.3973752376108287,0.3973752376108287,0.3973752376108287,5.551115123125783e-17
seeds,zscore_3.5,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,zscore_robust,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,zscore_robust_2.5,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,zscore_robust_3.5,minmax,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
vertebral,iqr,minmax,cosine,0.4325624302090115,0.4044158708418496,0.4474671448007383,0.0075074584300137,0.6760573476702512,0.6379928315412187,0.7060931899641577,0.0159953038418467,0.7107885304659496,0.0037828480662116,0.4009953972026969,0.38616438968433,0.4566676456511543,0.0156774985829196
