dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
seeds,none,none,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,none,zscore_3.5,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,none,iqr_1.8,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,none,zscore_robust,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,none,zscore_robust_2.5,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,none,zscore_robust_3.5,hamming,0.0011028969019141,-0.0002970949533996,0.0056250176961546,0.0011827041205776,0.3597142857142856,0.3476190476190476,0.3857142857142857,0.0083684972385575,0.3564285714285715,0.0068138514386924,0.3476190476190476,0.3761904761904762,0.0035280551070001,0.0023332013033523,0.0059896307696292,0.0007397167278933
seeds,robust,iqr_1.2,hamming,0.0007739034745616,-0.0032797073261338,0.014443379602436,0.0036510997106169,0.3799497487437186,0.3618090452261306,0.4020100502512563,0.0082539122540947,0.3722110552763819,0.010181430336593,0.3517587939698492,0.4020100502512563,0.0036516465146973,0.0019304797762567,0.0062491435946701,0.0009079516771
seeds,standard,iqr_1.2,hamming,-6.073887934375213e-05,-0.0032797073261338,0.01124047358761,0.0026554421500519,0.3789949748743718,0.3618090452261306,0.4020100502512563,0.007823073228309,0.3706532663316582,0.0094311849100125,0.3517587939698492,0.4020100502512563,0.0037924573773282,0.0019304797762567,0.0062491435946701,0.000888570289061
vertebral,minmax,zscore_robust_3.5,hamming,-0.0047570045801811,-0.0153739743861614,0.0091519970323322,0.0054196510127267,0.4802614379084967,0.477124183006536,0.4967320261437908,0.004053341629729,0.4705882352941176,0.0082673925756036,0.4542483660130719,0.4901960784313725,0.002435294543048,0.0005773703163901,0.0044864219721291,0.0009089344532641
vertebral,none,iqr_1.2,hamming,-0.0020306834825404,-0.0074333913397642,0.0167317990623118,0.0039775054485895,0.4089230769230769,0.4,0.4269230769230769,0.0057533113696354,0.4045384615384615,0.0074655025156147,0.3846153846153846,0.4269230769230769,0.0025415668183752,0.0006726249500521,0.0045413540972665,0.0009620933426862
vertebral,robust,zscore,hamming,-0.0025617149802967,-0.0113581111305599,0.0170258171132399,0.0063278299120541,0.467751677852349,0.4630872483221476,0.4865771812080537,0.0049975220200771,0.459261744966443,0.0092391027580541,0.4429530201342282,0.4865771812080537,0.002385626978583,0.0007604959645084,0.0043041982475395,0.0009105124190232
vertebral,standard,zscore_robust_3.5,hamming,-0.0031318446987906,-0.0122888790841986,0.0091519970323322,0.0053924387079182,0.4809477124183006,0.477124183006536,0.4934640522875817,0.0041608635739135,0.4735294117647058,0.0084904451351415,0.457516339869281,0.4901960784313725,0.0022334086108712,0.0005773703163901,0.0043053869220681,0.0008433265661922
wine,minmax,zscore_robust,hamming,0.0197364608045638,-0.0117637027829288,0.0872463051216286,0.018881388336494,0.4332,0.4,0.5028571428571429,0.0239686189397209,0.4192571428571428,0.0272332929499529,0.36,0.4971428571428571,0.0043377177133578,0.0004897751231233,0.0078782030705087,0.0013577494022212
wine,none,zscore_robust,hamming,0.0182162948465512,-0.0076017657724223,0.0659656146519711,0.0165631909433665,0.4332571428571428,0.4,0.4971428571428571,0.0226473226781841,0.4186285714285713,0.0245597314350801,0.3657142857142857,0.4971428571428571,0.0047015666234853,0.001285639260745,0.0072163452543144,0.0014015259694457
wine,robust,zscore_3.5,hamming,0.0174568129705635,-0.0080937351151345,0.0761409061090701,0.014851477809429,0.4285714285714286,0.3885714285714285,0.4857142857142857,0.0224535802335868,0.4177714285714286,0.0260096685319682,0.3657142857142857,0.4857142857142857,0.0045870123502914,0.0007649792727916,0.0078003857956918,0.0013211781815658
wine,standard,zscore_3.5,hamming,0.0194377057179023,-0.0080937351151345,0.0807033483674652,0.0161111617950345,0.4308571428571429,0.3885714285714285,0.5028571428571429,0.0239455163882936,0.4200571428571429,0.0275413751824191,0.3657142857142857,0.5028571428571429,0.0046464055114541,0.0007649792727916,0.0078003857956918,0.0013541997775641
