dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,purity_mean,purity_std,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
cancer,robust,iqr,euclidean,0.7612216399231335,0.7455913260522707,0.7653765334837428,0.0080586779593397,0.9411557788944726,0.9371859296482412,0.942211055276382,0.0020467750607453,0.9411557788944726,0.0020467750607453,0.3553274896744473,0.3546659161992446,0.3578162660811619,0.0012831634566151
cancer,standard,zscore_3.5,manhattan,0.7661449226620455,0.7461082710718305,0.7666241365334066,0.0027811282805983,0.9385632183908048,0.9329501915708812,0.9386973180076628,0.0007784003698816,0.9385632183908048,0.0007784003698816,0.3829096728060125,0.3828574663092479,0.3850568656780504,0.0003021387506401
ecoli,minmax,zscore_3.5,manhattan,0.440751326074234,0.3334638970890476,0.71953794664401,0.0805965771960228,0.585091463414634,0.4817073170731707,0.7774390243902439,0.0621369512160417,0.8235365853658536,0.0251086277717087,0.2272530262392943,0.1790831193211874,0.3016533385752002,0.0207769010223911
ecoli,none,none,manhattan,0.4323193478355986,0.3220323563540875,0.587762680294117,0.0564444557271434,0.5854761904761905,0.4613095238095238,0.7321428571428571,0.0513064163239752,0.8153869047619047,0.0240738857902254,0.2351455042575981,0.2007059604255393,0.2619740646312946,0.0141983484614104
ecoli,robust,none,euclidean,0.3909905054852364,0.360800937028027,0.4198618292306356,0.0135348319764785,0.5587202380952381,0.5208333333333334,0.5803571428571429,0.0123707532968497,0.7925892857142859,0.0105114311897855,0.2370823646193805,0.2227125935783954,0.2510010376263633,0.0060361820627182
ecoli,standard,none,minkowski,0.5044582093393373,0.4109682142938584,0.72209733263838,0.0494506447445684,0.6472023809523809,0.5595238095238095,0.7946428571428571,0.0389992713897867,0.823125,0.0123090215311543,0.2702176663487684,0.2457645630064652,0.337354540542913,0.0153604231742911
glass,minmax,zscore_robust,cosine,0.3368827319228559,0.1120162251809262,0.4114101756936094,0.0769151201315095,0.6083,0.44,0.69,0.0532363597553401,0.7304999999999999,0.0540254569624357,0.393752071360101,0.3662684086302556,0.4939705203249186,0.0209147605967038
glass,none,none,minkowski,0.2790143910588732,0.2676921137194687,0.2825437894927245,0.006013928163362,0.5434579439252337,0.5420560747663551,0.5467289719626168,0.0021413905116616,0.5901869158878505,0.0021413905116616,0.4390138372777297,0.4329131489500308,0.4410749814633897,0.0033598359098918
glass,robust,zscore_robust,manhattan,0.2950225168762956,0.0757799814346096,0.3807772515780684,0.0780505227501225,0.5941000000000001,0.42,0.7,0.0723891566465586,0.7087999999999998,0.0704596338338484,0.2707388929332892,0.2204624200794072,0.4579758880343953,0.0345875339833242
glass,standard,zscore_robust,euclidean,0.3120225782698184,0.2399834057775109,0.4039207892248185,0.0447923119839853,0.5963,0.53,0.69,0.0339014748941694,0.731,0.0155884572681199,0.2564956521954427,0.242226119720181,0.2697586677987997,0.0045843954085655
iris,minmax,none,manhattan,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,minmax,zscore_3.5,manhattan,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,minmax,zscore_robust,manhattan,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,minmax,zscore_robust_2.5,manhattan,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,minmax,zscore_robust_3.5,manhattan,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,none,none,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,none,zscore_3.5,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,none,zscore_robust,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,none,zscore_robust_2.5,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,none,zscore_robust_3.5,cosine,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,robust,none,manhattan,0.6412050161871702,0.6412050161871702,0.6412050161871702,0.0,0.8466666666666666,0.8466666666666667,0.8466666666666667,1.1102230246251563e-16,0.8466666666666666,1.1102230246251563e-16,0.4801901196410715,0.4801901196410714,0.4801901196410714,1.1102230246251563e-16
iris,robust,zscore_3.5,manhattan,0.6412050161871702,0.6412050161871702,0.6412050161871702,0.0,0.8466666666666666,0.8466666666666667,0.8466666666666667,1.1102230246251563e-16,0.8466666666666666,1.1102230246251563e-16,0.4801901196410715,0.4801901196410714,0.4801901196410714,1.1102230246251563e-16
iris,robust,zscore_robust,manhattan,0.6412050161871702,0.6412050161871702,0.6412050161871702,0.0,0.8466666666666666,0.8466666666666667,0.8466666666666667,1.1102230246251563e-16,0.8466666666666666,1.1102230246251563e-16,0.4801901196410715,0.4801901196410714,0.4801901196410714,1.1102230246251563e-16
iris,robust,zscore_robust_2.5,manhattan,0.6412050161871702,0.6412050161871702,0.6412050161871702,0.0,0.8466666666666666,0.8466666666666667,0.8466666666666667,1.1102230246251563e-16,0.8466666666666666,1.1102230246251563e-16,0.4801901196410715,0.4801901196410714,0.4801901196410714,1.1102230246251563e-16
iris,robust,zscore_robust_3.5,manhattan,0.6412050161871702,0.6412050161871702,0.6412050161871702,0.0,0.8466666666666666,0.8466666666666667,0.8466666666666667,1.1102230246251563e-16,0.8466666666666666,1.1102230246251563e-16,0.4801901196410715,0.4801901196410714,0.4801901196410714,1.1102230246251563e-16
iris,standard,none,manhattan,0.6661653198922766,0.6529974105499732,0.676005958011242,0.0096472091690925,0.8610000000000002,0.8533333333333334,0.8666666666666667,0.0056075346137535,0.8610000000000002,0.0056075346137535,0.4968580846612361,0.4918596067236085,0.5000013790375397,0.0029294627883171
iris,standard,zscore_3.5,manhattan,0.6661653198922766,0.6529974105499732,0.676005958011242,0.0096472091690925,0.8610000000000002,0.8533333333333334,0.8666666666666667,0.0056075346137535,0.8610000000000002,0.0056075346137535,0.4968580846612361,0.4918596067236085,0.5000013790375397,0.0029294627883171
iris,standard,zscore_robust,manhattan,0.6661653198922766,0.6529974105499732,0.676005958011242,0.0096472091690925,0.8610000000000002,0.8533333333333334,0.8666666666666667,0.0056075346137535,0.8610000000000002,0.0056075346137535,0.4968580846612361,0.4918596067236085,0.5000013790375397,0.0029294627883171
iris,standard,zscore_robust_2.5,manhattan,0.6661653198922766,0.6529974105499732,0.676005958011242,0.0096472091690925,0.8610000000000002,0.8533333333333334,0.8666666666666667,0.0056075346137535,0.8610000000000002,0.0056075346137535,0.4968580846612361,0.4918596067236085,0.5000013790375397,0.0029294627883171
iris,standard,zscore_robust_3.5,manhattan,0.6661653198922766,0.6529974105499732,0.676005958011242,0.0096472091690925,0.8610000000000002,0.8533333333333334,0.8666666666666667,0.0056075346137535,0.8610000000000002,0.0056075346137535,0.4968580846612361,0.4918596067236085,0.5000013790375397,0.0029294627883171
seeds,minmax,none,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,minmax,zscore_3.5,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,minmax,iqr_1.8,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,minmax,zscore_robust,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,minmax,zscore_robust_2.5,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,minmax,zscore_robust_3.5,chebyshev,0.8110809804859893,0.8110809804859893,0.8110809804859893,0.0,0.9333333333333336,0.9333333333333332,0.9333333333333332,2.220446049250313e-16,0.9333333333333336,2.220446049250313e-16,0.3833600414509389,0.3833600414509388,0.3833600414509388,1.1102230246251563e-16
seeds,none,zscore_2.5,correlation,0.7449226264551355,0.7449226264551355,0.7449226264551355,0.0,0.9064039408866996,0.9064039408866996,0.9064039408866996,1.1102230246251563e-16,0.9064039408866996,1.1102230246251563e-16,0.56279845866953,0.56279845866953,0.56279845866953,0.0
seeds,robust,none,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
seeds,robust,zscore_3.5,euclidean,0.7716939105605869,0.7606664262076659,0.7721533890752921,0.0022509758175985,0.918857142857143,0.9142857142857144,0.919047619047619,0.0009331389496316,0.918857142857143,0.0009331389496316,0.3910665371421988,0.3910654597836476,0.3910923937474264,5.277957440701227e-06
