dataset,metric,outlier_method,norm,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
balance,manhattan,iqr,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.2,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.2,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.2,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.8,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.8,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,iqr_1.8,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_2.5,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_2.5,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_2.5,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_3.5,none,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_3.5,minmax,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,manhattan,zscore_robust_3.5,robust,0.1262012202840479,0.032865949151449,0.2250179955879822,0.0378813754401807,0.6476960000000002,0.5552,0.7136,0.0317225532389812,0.518032,0.0398472957175264,0.4016,0.5936,0.2004033042178875,0.1663668058752997,0.2174254865031551,0.0106193429306256
balance,minkowski,none,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,none,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_2.5,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_2.5,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_3.5,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_3.5,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr_1.2,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr_1.2,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr_1.8,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,iqr_1.8,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_2.5,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_2.5,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_3.5,none,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_3.5,minmax,0.1281079693997493,0.0274855344949305,0.2328015781883399,0.0444869991562594,0.649648,0.552,0.7168,0.036147576626933,0.512944,0.0366145553571254,0.4096,0.5856,0.1576171157400351,0.1549872655888038,0.1596339209344148,0.0012307399155822
blood,chebyshev,none,robust,0.08243904391859,0.08243904391859,0.08243904391859,1.3877787807814457e-17,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.7205882352941175,1.1102230246251563e-16,0.7205882352941176,0.7205882352941176,0.4927474380779352,0.4927474380779351,0.4927474380779351,5.551115123125783e-17
blood,correlation,zscore_2.5,minmax,0.1097085952547627,0.1097085952547628,0.1097085952547628,1.3877787807814457e-17,0.7683772538141471,0.768377253814147,0.768377253814147,1.1102230246251563e-16,0.6782246879334256,2.220446049250313e-16,0.6782246879334258,0.6782246879334258,0.7701514495199099,0.7701514495199098,0.7701514495199098,1.1102230246251563e-16
blood,cosine,zscore,minmax,0.0453261337039797,0.0453261337039797,0.0453261337039797,1.3877787807814457e-17,0.7654320987654321,0.7654320987654321,0.7654320987654321,0.0,0.6076817558299039,1.1102230246251563e-16,0.607681755829904,0.607681755829904,0.7301858960296225,0.7301858960296225,0.7301858960296225,0.0
blood,euclidean,none,none,0.079541753214236,0.079541753214236,0.079541753214236,0.0,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.7232620320855615,0.0,0.7232620320855615,0.7232620320855615,0.7025413950356177,0.7025413950356174,0.7025413950356174,3.3306690738754696e-16
blood,hamming,none,none,0.0475914906916761,-0.0546215946211794,0.1013683216333986,0.057681207062101,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.6585026737967915,0.0614273375278626,0.5574866310160428,0.7553475935828877,0.0938120599726768,0.0688889011882964,0.1376880283081888,0.0238693288447541
blood,manhattan,none,none,0.0725437820851529,0.0725437820851529,0.0725437820851529,0.0,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.6804812834224602,2.220446049250313e-16,0.68048128342246,0.68048128342246,0.6343601388531465,0.6343601388531463,0.6343601388531463,1.1102230246251563e-16
blood,minkowski,none,none,0.079541753214236,0.079541753214236,0.079541753214236,0.0,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.7232620320855615,0.0,0.7232620320855615,0.7232620320855615,0.7027873731634483,0.7027873731634484,0.7027873731634484,1.1102230246251563e-16
cancer,chebyshev,iqr,none,0.6591406403945419,0.6591406403945421,0.6591406403945421,2.220446049250313e-16,0.917085427135678,0.9170854271356784,0.9170854271356784,3.3306690738754696e-16,0.917085427135678,3.3306690738754696e-16,0.9170854271356784,0.9170854271356784,0.6803117440893083,0.6803117440893084,0.6803117440893084,1.1102230246251563e-16
cancer,correlation,iqr,none,0.6344971472130582,0.6344971472130579,0.6344971472130579,2.220446049250313e-16,0.9070351758793972,0.907035175879397,0.907035175879397,2.220446049250313e-16,0.9070351758793972,2.220446049250313e-16,0.907035175879397,0.907035175879397,0.7055982956657297,0.7055982956657298,0.7055982956657298,1.1102230246251563e-16
cancer,cosine,none,standard,0.6895101130661684,0.6895101130661687,0.6895101130661687,3.3306690738754696e-16,0.9156414762741651,0.9156414762741651,0.9156414762741651,1.1102230246251563e-16,0.9156414762741651,1.1102230246251563e-16,0.9156414762741651,0.9156414762741651,0.4905655797577115,0.4905655797577115,0.4905655797577115,5.551115123125783e-17
cancer,euclidean,zscore_2.5,minmax,0.7949389724970305,0.7949389724970302,0.7949389724970302,3.3306690738754696e-16,0.947483588621444,0.9474835886214442,0.9474835886214442,1.1102230246251563e-16,0.947483588621444,1.1102230246251563e-16,0.9474835886214442,0.9474835886214442,0.360144827049205,0.360144827049205,0.360144827049205,0.0
cancer,hamming,none,none,-0.0015605496428948,-0.0156151458875695,0.017291523464991,0.0083892036802636,0.6284710017574693,0.6274165202108963,0.6397188049209139,0.0029197271925898,0.6202460456942004,0.0088980027399358,0.6045694200351494,0.6397188049209139,0.0002946803550139,-0.0001376816392134,0.0005472925749411,0.0001308143695862
cancer,manhattan,zscore_2.5,minmax,0.779128457464606,0.779128457464606,0.779128457464606,0.0,0.9431072210065644,0.9431072210065644,0.9431072210065644,0.0,0.9431072210065644,0.0,0.9431072210065644,0.9431072210065644,0.3933046487567479,0.393304648756748,0.393304648756748,5.551115123125783e-17
cancer,minkowski,zscore_2.5,minmax,0.779128457464606,0.779128457464606,0.779128457464606,0.0,0.9431072210065644,0.9431072210065644,0.9431072210065644,0.0,0.9431072210065644,0.0,0.9431072210065644,0.9431072210065644,0.3295206123397806,0.3295206123397808,0.3295206123397808,1.6653345369377348e-16
ecoli,chebyshev,none,standard,0.4808052849979276,0.3503741196823121,0.6620866729840359,0.056455708432779,0.8067261904761907,0.7410714285714286,0.8452380952380952,0.0204246478916185,0.6380357142857143,0.0557649151824525,0.5059523809523809,0.8065476190476191,0.2623612166270356,0.184591907786931,0.3433322463967131,0.0225283001733601
ecoli,correlation,zscore_robust_3.5,none,0.3968913052116671,0.3598744155337197,0.4695729634366043,0.0284712495560281,0.8097272727272727,0.7909090909090909,0.8303030303030303,0.0084337748553288,0.5932424242424242,0.0304868816720621,0.5545454545454546,0.6636363636363637,0.4279171812664596,0.4087145566982668,0.4451479842350965,0.0084763457992517
ecoli,cosine,none,standard,0.4589257193406514,0.3850895891613629,0.6489449488801281,0.046922204255696,0.7961309523809524,0.7291666666666666,0.8214285714285714,0.0110279805438386,0.6141964285714285,0.0411762271493665,0.5446428571428571,0.7589285714285714,0.4507511598162439,0.3713805645434145,0.5226627281582322,0.0238250311230722
ecoli,euclidean,none,standard,0.5032169226666844,0.3924263546179297,0.7213597486047016,0.0577890398368266,0.821547619047619,0.7529761904761905,0.8511904761904762,0.0150697546651872,0.6417261904761904,0.0497545349407019,0.5505952380952381,0.8035714285714286,0.266440166389698,0.2107520310503051,0.3521564614555384,0.0198719697660411
ecoli,hamming,iqr_1.2,none,0.0331517536665622,-0.034621683266364,0.1370141023779883,0.0317871921824406,0.5323287671232876,0.5,0.5753424657534246,0.0172822756054637,0.3370205479452053,0.0333938178802829,0.2226027397260274,0.4212328767123288,0.0194339116610608,0.0087526126666138,0.0278131149905499,0.0040063404205479
ecoli,manhattan,none,standard,0.4580401197887305,0.3380589233110255,0.712600435381444,0.0791787417286918,0.8069047619047618,0.7470238095238095,0.8571428571428571,0.0248053647916933,0.5963690476190476,0.0597996288163728,0.4553571428571428,0.7797619047619048,0.2332726578161814,0.186194847964677,0.3265503646285922,0.0309310433781316
ecoli,minkowski,none,standard,0.5044582093393373,0.4109682142938584,0.72209733263838,0.0494506447445684,0.823125,0.7827380952380952,0.8482142857142857,0.0123090215311543,0.6472023809523809,0.0389992713897867,0.5595238095238095,0.7946428571428571,0.2702176663487684,0.2457645630064652,0.337354540542913,0.0153604231742911
glass,chebyshev,zscore_3.5,none,0.2725141223960621,0.2026035043203514,0.2906714752081794,0.0132047892603986,0.5763054187192117,0.5270935960591133,0.6403940886699507,0.0111355112920467,0.5561576354679801,0.0182797786357433,0.458128078817734,0.5714285714285714,0.4465492503648147,0.2850967298483672,0.4643351738393169,0.0367950007254972
glass,correlation,zscore_robust,minmax,0.3002995874264205,0.1346656132984805,0.4082510092224884,0.0702133543239156,0.7142999999999999,0.52,0.77,0.0492393135614216,0.5883,0.0518855471205614,0.46,0.68,0.3977044714616152,0.3652030228276681,0.5154679446374371,0.0255028048389167
glass,cosine,zscore_robust,minmax,0.3368827319228559,0.1120162251809262,0.4114101756936094,0.0769151201315095,0.7304999999999999,0.52,0.77,0.0540254569624357,0.6083,0.0532363597553401,0.44,0.69,0.393752071360101,0.3662684086302556,0.4939705203249186,0.0209147605967038
glass,euclidean,zscore_robust,minmax,0.3283264767849204,0.1083682540146973,0.4100208334948679,0.0761293284712205,0.7258999999999999,0.52,0.77,0.0552104156839993,0.6056,0.05727687142294,0.41,0.68,0.2584869138656551,0.2395906804992558,0.3165591419730006,0.0114003592186235
glass,hamming,zscore,standard,0.1607951839688258,0.0704966675539967,0.2406260412268205,0.0337824088184017,0.4887113402061855,0.4329896907216495,0.5515463917525774,0.0260571471506773,0.4334536082474226,0.0349383785617564,0.3350515463917525,0.5154639175257731,0.006625466441627,-0.0175951588804422,0.0309430465821608,0.0091515945628372
glass,manhattan,zscore_robust,minmax,0.3012167679856443,0.0895453950317048,0.380129380238744,0.0496722979162661,0.7254,0.52,0.77,0.0403341046758199,0.5855,0.0438263619297792,0.45,0.69,0.2657746707712855,0.2198912702621541,0.308630237776939,0.0143902868608522
glass,minkowski,none,none,0.2790143910588732,0.2676921137194687,0.2825437894927245,0.006013928163362,0.5901869158878505,0.5887850467289719,0.5934579439252337,0.0021413905116616,0.5434579439252337,0.0021413905116616,0.5420560747663551,0.5467289719626168,0.4390138372777297,0.4329131489500308,0.4410749814633897,0.0033598359098918
iris,chebyshev,none,none,0.7155592175135398,0.7155592175135396,0.7155592175135396,2.220446049250313e-16,0.8866666666666668,0.8866666666666667,0.8866666666666667,1.1102230246251563e-16,0.8866666666666668,1.1102230246251563e-16,0.8866666666666667,0.8866666666666667,0.5447351327818114,0.5447351327818114,0.5447351327818114,0.0
iris,chebyshev,zscore_3.5,none,0.7155592175135398,0.7155592175135396,0.7155592175135396,2.220446049250313e-16,0.8866666666666668,0.8866666666666667,0.8866666666666667,1.1102230246251563e-16,0.8866666666666668,1.1102230246251563e-16,0.8866666666666667,0.8866666666666667,0.5447351327818114,0.5447351327818114,0.5447351327818114,0.0
iris,chebyshev,zscore_robust,none,0.7155592175135398,0.7155592175135396,0.7155592175135396,2.220446049250313e-16,0.8866666666666668,0.8866666666666667,0.8866666666666667,1.1102230246251563e-16,0.8866666666666668,1.1102230246251563e-16,0.8866666666666667,0.8866666666666667,0.5447351327818114,0.5447351327818114,0.5447351327818114,0.0
iris,chebyshev,zscore_robust_2.5,none,0.7155592175135398,0.7155592175135396,0.7155592175135396,2.220446049250313e-16,0.8866666666666668,0.8866666666666667,0.8866666666666667,1.1102230246251563e-16,0.8866666666666668,1.1102230246251563e-16,0.8866666666666667,0.8866666666666667,0.5447351327818114,0.5447351327818114,0.5447351327818114,0.0
iris,chebyshev,zscore_robust_3.5,none,0.7155592175135398,0.7155592175135396,0.7155592175135396,2.220446049250313e-16,0.8866666666666668,0.8866666666666667,0.8866666666666667,1.1102230246251563e-16,0.8866666666666668,1.1102230246251563e-16,0.8866666666666667,0.8866666666666667,0.5447351327818114,0.5447351327818114,0.5447351327818114,0.0
iris,correlation,none,none,0.8856653061224489,0.885665306122449,0.885665306122449,1.1102230246251563e-16,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.8055770269167283,0.8055770269167287,0.8055770269167287,4.440892098500626e-16
iris,correlation,zscore_3.5,none,0.8856653061224489,0.885665306122449,0.885665306122449,1.1102230246251563e-16,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.8055770269167283,0.8055770269167287,0.8055770269167287,4.440892098500626e-16
iris,correlation,zscore_robust,none,0.8856653061224489,0.885665306122449,0.885665306122449,1.1102230246251563e-16,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.8055770269167283,0.8055770269167287,0.8055770269167287,4.440892098500626e-16
iris,correlation,zscore_robust_2.5,none,0.8856653061224489,0.885665306122449,0.885665306122449,1.1102230246251563e-16,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.8055770269167283,0.8055770269167287,0.8055770269167287,4.440892098500626e-16
iris,correlation,zscore_robust_3.5,none,0.8856653061224489,0.885665306122449,0.885665306122449,1.1102230246251563e-16,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.8055770269167283,0.8055770269167287,0.8055770269167287,4.440892098500626e-16
iris,cosine,none,none,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.9733333333333334,0.9733333333333334,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,cosine,zscore_3.5,none,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.9733333333333334,0.9733333333333334,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,cosine,zscore_robust,none,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.9733333333333334,0.9733333333333334,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,cosine,zscore_robust_2.5,none,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.9733333333333334,0.9733333333333334,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,cosine,zscore_robust_3.5,none,0.922241429922698,0.922241429922698,0.922241429922698,2.220446049250313e-16,0.9733333333333332,0.9733333333333334,0.9733333333333334,2.220446049250313e-16,0.9733333333333332,2.220446049250313e-16,0.9733333333333334,0.9733333333333334,0.7485238922885508,0.748523892288551,0.748523892288551,2.220446049250313e-16
iris,euclidean,none,none,0.7302382722834697,0.7302382722834697,0.7302382722834697,0.0,0.8933333333333331,0.8933333333333333,0.8933333333333333,2.220446049250313e-16,0.8933333333333331,2.220446049250313e-16,0.8933333333333333,0.8933333333333333,0.5528190123564102,0.5528190123564101,0.5528190123564101,1.1102230246251563e-16
iris,euclidean,zscore_3.5,none,0.7302382722834697,0.7302382722834697,0.7302382722834697,0.0,0.8933333333333331,0.8933333333333333,0.8933333333333333,2.220446049250313e-16,0.8933333333333331,2.220446049250313e-16,0.8933333333333333,0.8933333333333333,0.5528190123564102,0.5528190123564101,0.5528190123564101,1.1102230246251563e-16
iris,euclidean,zscore_robust,none,0.7302382722834697,0.7302382722834697,0.7302382722834697,0.0,0.8933333333333331,0.8933333333333333,0.8933333333333333,2.220446049250313e-16,0.8933333333333331,2.220446049250313e-16,0.8933333333333333,0.8933333333333333,0.5528190123564102,0.5528190123564101,0.5528190123564101,1.1102230246251563e-16
iris,euclidean,zscore_robust_2.5,none,0.7302382722834697,0.7302382722834697,0.7302382722834697,0.0,0.8933333333333331,0.8933333333333333,0.8933333333333333,2.220446049250313e-16,0.8933333333333331,2.220446049250313e-16,0.8933333333333333,0.8933333333333333,0.5528190123564102,0.5528190123564101,0.5528190123564101,1.1102230246251563e-16
iris,euclidean,zscore_robust_3.5,none,0.7302382722834697,0.7302382722834697,0.7302382722834697,0.0,0.8933333333333331,0.8933333333333333,0.8933333333333333,2.220446049250313e-16,0.8933333333333331,2.220446049250313e-16,0.8933333333333333,0.8933333333333333,0.5528190123564102,0.5528190123564101,0.5528190123564101,1.1102230246251563e-16
iris,hamming,zscore,none,0.2704420210917205,0.2084496520025776,0.3459020339959122,0.0306321829293483,0.6118120805369128,0.5637583892617449,0.6845637583892618,0.0206798552188679,0.5866442953020135,0.0461781546077216,0.4832214765100671,0.6845637583892618,0.0664563180928163,0.0378658070327412,0.091495448576984,0.0109443902131275
iris,hamming,iqr_1.8,none,0.2704420210917205,0.2084496520025776,0.3459020339959122,0.0306321829293483,0.6118120805369128,0.5637583892617449,0.6845637583892618,0.0206798552188679,0.5866442953020135,0.0461781546077216,0.4832214765100671,0.6845637583892618,0.0664563180928163,0.0378658070327412,0.091495448576984,0.0109443902131275
iris,manhattan,none,minmax,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.9,0.9,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,manhattan,zscore_3.5,minmax,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.9,0.9,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,manhattan,zscore_robust,minmax,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.9,0.9,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,manhattan,zscore_robust_2.5,minmax,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.9,0.9,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
iris,manhattan,zscore_robust_3.5,minmax,0.7436826319432356,0.7436826319432358,0.7436826319432358,2.220446049250313e-16,0.9000000000000005,0.9,0.9,4.440892098500626e-16,0.9000000000000005,4.440892098500626e-16,0.9,0.9,0.5319975951850625,0.5319975951850624,0.5319975951850624,1.1102230246251563e-16
