dataset,metric,outlier_method,norm,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
balance,minkowski,iqr_1.8,robust,0.1278330091091616,0.0274855344949305,0.2328015781883399,0.0445282825978457,0.6494080000000001,0.552,0.7168,0.0361098980336416,0.512784,0.0365903558878565,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust,robust,0.1278330091091616,0.0274855344949305,0.2328015781883399,0.0445282825978457,0.6494080000000001,0.552,0.7168,0.0361098980336416,0.512784,0.0365903558878565,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_2.5,robust,0.1278330091091616,0.0274855344949305,0.2328015781883399,0.0445282825978457,0.6494080000000001,0.552,0.7168,0.0361098980336416,0.512784,0.0365903558878565,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
balance,minkowski,zscore_robust_3.5,robust,0.1278330091091616,0.0274855344949305,0.2328015781883399,0.0445282825978457,0.6494080000000001,0.552,0.7168,0.0361098980336416,0.512784,0.0365903558878565,0.4096,0.5856,0.1576171157400351,0.1549872655888037,0.1596339209344148,0.0012307399155822
blood,chebyshev,none,minmax,-0.0161725779098106,-0.0161725779098107,-0.0161725779098107,3.469446951953614e-18,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.5762032085561498,1.1102230246251563e-16,0.5762032085561497,0.5762032085561497,0.5278092133595961,0.527809213359596,0.527809213359596,1.1102230246251563e-16
blood,correlation,zscore_2.5,none,-0.0433507655750353,-0.0433507655750353,-0.0433507655750353,6.938893903907228e-18,0.7683772538141471,0.768377253814147,0.768377253814147,1.1102230246251563e-16,0.5006934812760055,0.0,0.5006934812760055,0.5006934812760055,0.6212080748205847,0.6212080748205848,0.6212080748205848,1.1102230246251563e-16
blood,cosine,iqr_1.8,none,-0.0592878070875315,-0.0592878070875315,-0.0592878070875315,6.938893903907228e-18,0.7720279720279721,0.772027972027972,0.772027972027972,1.1102230246251563e-16,0.5314685314685317,2.220446049250313e-16,0.5314685314685315,0.5314685314685315,0.7324821210112934,0.7324821210112936,0.7324821210112936,2.220446049250313e-16
blood,euclidean,none,minmax,-0.0062494449474029,-0.0062494449474029,-0.0062494449474029,8.673617379884035e-19,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.5882352941176469,2.220446049250313e-16,0.5882352941176471,0.5882352941176471,0.4935078610806093,0.4935078610806093,0.4935078610806093,0.0
blood,hamming,none,robust,-0.0171356058949072,-0.0546215946211794,0.0994851397960696,0.0396675958611974,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.5806550802139039,0.0400686336561566,0.5574866310160428,0.7045454545454546,0.1193423860016466,0.0726411351978267,0.1376880283081888,0.0156773568584946
blood,manhattan,none,minmax,-0.0010187006638672,-0.0017190132440752,0.0051269455188144,0.0007734872205644,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.5570320855614974,0.0037011567898586,0.5467914438502673,0.5601604278074866,0.4381381304255365,0.418037447619814,0.4412458234370967,0.0039153956200089
blood,minkowski,none,minmax,-0.0096830778707142,-0.0096830778707142,-0.0096830778707142,0.0,0.7620320855614974,0.7620320855614974,0.7620320855614974,0.0,0.5842245989304812,1.1102230246251563e-16,0.5842245989304813,0.5842245989304813,0.5054061944331405,0.5054061944331404,0.5054061944331404,1.1102230246251563e-16
cancer,chebyshev,iqr_1.2,robust,-0.0671553508306161,-0.0671553508306161,-0.0671553508306161,0.0,0.7816091954022988,0.7816091954022989,0.7816091954022989,1.1102230246251563e-16,0.514367816091954,0.0,0.514367816091954,0.514367816091954,0.0815158229941773,0.0815158229941773,0.0815158229941773,1.3877787807814457e-17
cancer,correlation,iqr_1.2,robust,0.1131281568671596,0.1129993282916784,0.1131474071140706,4.979941653475308e-05,0.7816091954022988,0.7816091954022989,0.7816091954022989,1.1102230246251563e-16,0.6695402298850575,0.0,0.6695402298850575,0.6695402298850575,0.3361654823177303,0.3361504937040534,0.3362657907323364,3.877478658953256e-05
cancer,cosine,iqr_1.2,minmax,0.1392772025044109,0.1334391946152404,0.1421526392259426,0.0040971724719753,0.7816091954022988,0.7816091954022989,0.7816091954022989,1.1102230246251563e-16,0.6877586206896552,0.0027023719414962,0.6839080459770115,0.6896551724137931,0.302591548785374,0.3023544539235308,0.3030729232018436,0.0003378333920259
cancer,euclidean,none,none,0.4914245362245552,0.4914245362245552,0.4914245362245552,5.551115123125783e-17,0.8541300527240772,0.8541300527240774,0.8541300527240774,2.220446049250313e-16,0.8541300527240772,2.220446049250313e-16,0.8541300527240774,0.8541300527240774,0.6972646156059464,0.6972646156059465,0.6972646156059465,1.1102230246251563e-16
cancer,hamming,zscore_robust,standard,-0.0172386894103588,-0.0340957482873062,0.0398123811194554,0.0124224539915801,0.7187420042643923,0.7185501066098081,0.7313432835820896,0.0013517181970657,0.6991257995735609,0.0092837250836919,0.6844349680170576,0.7313432835820896,0.0011615526139743,-0.000212811099967,0.0031806987565141,0.0010767624495745
cancer,manhattan,none,none,0.528617931309677,0.5286179313096772,0.5286179313096772,1.1102230246251563e-16,0.8664323374340945,0.8664323374340949,0.8664323374340949,3.3306690738754696e-16,0.8664323374340945,3.3306690738754696e-16,0.8664323374340949,0.8664323374340949,0.6879981901823088,0.6879981901823086,0.6879981901823086,2.220446049250313e-16
cancer,minkowski,none,none,0.4914245362245552,0.4914245362245552,0.4914245362245552,5.551115123125783e-17,0.8541300527240772,0.8541300527240774,0.8541300527240774,2.220446049250313e-16,0.8541300527240772,2.220446049250313e-16,0.8541300527240774,0.8541300527240774,0.6970788375682901,0.6970788375682904,0.6970788375682904,2.220446049250313e-16
ecoli,chebyshev,iqr_1.2,robust,0.2818302113539316,0.2279447205026974,0.3218629161512778,0.0187273616991783,0.7828082191780823,0.7602739726027398,0.8047945205479452,0.0079902478559428,0.4334246575342466,0.0115560753973333,0.386986301369863,0.4726027397260274,0.2120599296106881,0.197880635749667,0.2303000161982824,0.0064778321407082
ecoli,correlation,iqr_1.2,minmax,0.1081634033467019,0.0852033692841693,0.1376271231363864,0.0142113126390469,0.607568493150685,0.5547945205479452,0.6575342465753424,0.0242454869734832,0.3919520547945205,0.032072699454378,0.3253424657534247,0.4452054794520548,0.3654867186971574,0.3141695384632895,0.4002840269481437,0.0200030815795229
ecoli,cosine,iqr_1.2,minmax,0.1052890266899783,0.0787431210834134,0.1381379277972985,0.0126261291107883,0.6041095890410958,0.565068493150685,0.6575342465753424,0.0207750012165795,0.3935958904109589,0.0317155646445177,0.3253424657534247,0.4452054794520548,0.3518110956899071,0.2779925561219918,0.40372689145947,0.0233135858595249
ecoli,euclidean,iqr_1.2,robust,0.3263411498081357,0.3011405762699278,0.3431372751452101,0.0092503528459961,0.810582191780822,0.7773972602739726,0.8253424657534246,0.0074982796550742,0.4724315068493151,0.0144922103302155,0.4246575342465753,0.5,0.2266389815911196,0.213157897667276,0.2321680893029225,0.0038908025157474
ecoli,hamming,zscore_robust,robust,-0.015429813842793,-0.0688640298348441,0.0905006582028409,0.0290978980624657,0.4629573170731708,0.4359756097560975,0.5121951219512195,0.0163976498131048,0.2820121951219512,0.0338469562670343,0.2286585365853658,0.3689024390243902,0.0169019136319217,0.0078042068910132,0.0242108467407725,0.003485758276917
ecoli,manhattan,iqr_1.2,none,0.3107981673665635,0.2625279891873432,0.4220199860577887,0.0305984903595029,0.8184589041095891,0.7842465753424658,0.8458904109589042,0.0129005081063262,0.478013698630137,0.0341614695948368,0.3972602739726027,0.5684931506849316,0.2252614360434956,0.1874467957239968,0.2508025870672422,0.013798851246578
ecoli,minkowski,iqr_1.2,robust,0.3177561655849584,0.2819717671429181,0.3484810475046079,0.0104037457278878,0.8019520547945207,0.7773972602739726,0.821917808219178,0.0082056824133885,0.465,0.0166198598381452,0.4212328767123288,0.4965753424657534,0.2266845895253754,0.211334739239615,0.23746237117707,0.0050239625139716
glass,chebyshev,iqr,minmax,0.0651340553884315,0.0398351160450284,0.1044504700635399,0.0132161515654018,0.5217391304347825,0.4710144927536231,0.6304347826086957,0.0286758825179846,0.3717391304347826,0.0217028683070607,0.3260869565217391,0.427536231884058,0.2804951340207761,0.2159091305202386,0.4063471273944932,0.0608177933886315
glass,correlation,iqr,minmax,0.0636239177374564,0.0316385503745217,0.1022505924438844,0.0134668237368746,0.5295652173913044,0.4782608695652174,0.6231884057971014,0.0214639589379807,0.3832608695652173,0.0203130043924579,0.3405797101449275,0.4420289855072464,0.4398503605052605,0.3321980039347098,0.534130766170365,0.0624088313587649
glass,cosine,iqr_1.8,minmax,0.0607030984767663,0.039021388207029,0.1086914193710262,0.0132477069588198,0.5350349650349652,0.5034965034965035,0.6153846153846154,0.0200857616465081,0.370979020979021,0.0219890876692729,0.3286713286713286,0.4335664335664335,0.4182999314447974,0.3485334690574508,0.5540611549692644,0.048822404022345
glass,euclidean,iqr_1.8,minmax,0.0611913079395762,0.0386081113966162,0.1256909936493104,0.0157712892962399,0.5344055944055944,0.5034965034965035,0.6433566433566433,0.024328831128105,0.3664335664335664,0.0234448316283079,0.3286713286713286,0.4195804195804196,0.2633951932063372,0.2252112882534298,0.3894640041438063,0.037716646450294
glass,hamming,iqr,robust,-0.0129339654307049,-0.0582704482827925,0.0819440407465857,0.0270720046121579,0.4861594202898551,0.4420289855072464,0.5507246376811594,0.0252085400091513,0.3800724637681159,0.0313086249091013,0.3115942028985507,0.4710144927536231,0.004402204025058,-0.0133155033012032,0.023456652564453,0.0087122982322898
glass,manhattan,iqr_1.8,minmax,0.0896874313253411,0.021999050998272,0.2386100482585195,0.0730694392989068,0.5781118881118882,0.4965034965034965,0.7202797202797203,0.0772153063241673,0.3962937062937062,0.0713701716650003,0.3216783216783216,0.5244755244755245,0.2346705538208184,0.1973741308850377,0.3190627415160434,0.0333977652321311
glass,minkowski,iqr_1.8,minmax,0.0634890814958427,0.0384933553040106,0.1232823323007854,0.0160873855755593,0.5374825174825175,0.4965034965034965,0.6363636363636364,0.0238792502519701,0.376923076923077,0.0221248839434354,0.3286713286713286,0.4195804195804196,0.281524987487832,0.2254840002119318,0.4043197579319,0.0491809805333609
iris,chebyshev,zscore_2.5,robust,0.4794252154688034,0.4771413775933459,0.4836004871975021,0.0024175191911732,0.7339864864864866,0.7297297297297297,0.7432432432432432,0.0047446675308272,0.7339864864864866,0.0047446675308272,0.7297297297297297,0.7432432432432432,0.4017160459969077,0.3931756674329298,0.4035052641739823,0.0033478764752247
iris,correlation,zscore_2.5,robust,0.3442490373051833,0.3442490373051833,0.3442490373051833,5.551115123125783e-17,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.0,0.6486486486486487,0.0,0.6486486486486487,0.6486486486486487,0.6905817989463168,0.690581798946317,0.690581798946317,2.220446049250313e-16
iris,cosine,iqr_1.2,minmax,0.4579020575966081,0.4579020575966082,0.4579020575966082,1.1102230246251563e-16,0.662068965517241,0.6620689655172414,0.6620689655172414,3.3306690738754696e-16,0.662068965517241,3.3306690738754696e-16,0.6620689655172414,0.6620689655172414,0.6862086472256569,0.6862086472256569,0.6862086472256569,0.0
iris,euclidean,iqr_1.2,robust,0.5578928952030235,0.5578928952030234,0.5578928952030234,1.1102230246251563e-16,0.8068965517241378,0.8068965517241379,0.8068965517241379,1.1102230246251563e-16,0.8068965517241378,1.1102230246251563e-16,0.8068965517241379,0.8068965517241379,0.455165725923061,0.455165725923061,0.455165725923061,0.0
iris,hamming,none,none,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,hamming,zscore_3.5,none,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,hamming,zscore_robust,none,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,hamming,zscore_robust_2.5,none,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,hamming,zscore_robust_3.5,none,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,manhattan,iqr_1.2,robust,0.6210171865883207,0.6210171865883207,0.6210171865883207,0.0,0.8413793103448279,0.8413793103448276,0.8413793103448276,3.3306690738754696e-16,0.8413793103448279,3.3306690738754696e-16,0.8413793103448276,0.8413793103448276,0.4860819895344409,0.486081989534441,0.486081989534441,1.1102230246251563e-16
iris,minkowski,iqr_1.2,robust,0.5396795568984889,0.5396795568984888,0.5396795568984888,1.1102230246251563e-16,0.7931034482758619,0.7931034482758621,0.7931034482758621,2.220446049250313e-16,0.7931034482758619,2.220446049250313e-16,0.7931034482758621,0.7931034482758621,0.4380780227145848,0.4380780227145848,0.4380780227145848,0.0
seeds,chebyshev,zscore_2.5,robust,0.6405754077111766,0.6389647049899562,0.6590984890052121,0.0054621586800175,0.8628571428571428,0.8620689655172413,0.8719211822660099,0.0026728394022168,0.8628571428571428,0.0026728394022168,0.8620689655172413,0.8719211822660099,0.3434653081314323,0.3434107694333261,0.3440925031596518,0.0001849497237026
seeds,correlation,iqr_1.2,robust,0.3537102733560562,0.3498842769449724,0.3589937922094576,0.0044960787549827,0.7207035175879397,0.7185929648241206,0.7236180904522613,0.0024801935033674,0.7207035175879397,0.0024801935033674,0.7185929648241206,0.7236180904522613,0.6268470012093867,0.6266169138633368,0.6270136161841122,0.0001957958052328
seeds,cosine,iqr_1.2,minmax,0.5270788426102323,0.5270788426102323,0.5270788426102323,0.0,0.8140703517587942,0.8140703517587939,0.8140703517587939,2.220446049250313e-16,0.8140703517587942,2.220446049250313e-16,0.8140703517587939,0.8140703517587939,0.5810523941510579,0.5810523941510578,0.5810523941510578,1.1102230246251563e-16
seeds,euclidean,iqr_1.2,minmax,0.6770756861605769,0.6770756861605768,0.6770756861605768,1.1102230246251563e-16,0.8793969849246234,0.8793969849246231,0.8793969849246231,2.220446049250313e-16,0.8793969849246234,2.220446049250313e-16,0.8793969849246231,0.8793969849246231,0.4059836062120394,0.4059836062120392,0.4059836062120392,1.1102230246251563e-16
seeds,hamming,iqr_1.2,minmax,-0.000357924522391,-0.0032797073261338,0.0097160557448093,0.0023148254069862,0.3788442211055275,0.3668341708542713,0.4020100502512563,0.0075173931127845,0.3699497487437185,0.0088127581061056,0.3517587939698492,0.4020100502512563,0.0037402215244758,0.0016598706043588,0.0059218286559687,0.0008596853974361
seeds,manhattan,iqr_1.2,none,0.6709619060004921,0.6709619060004922,0.6709619060004922,1.1102230246251563e-16,0.874371859296483,0.8743718592964824,0.8743718592964824,5.551115123125784e-16,0.874371859296483,5.551115123125784e-16,0.8743718592964824,0.8743718592964824,0.49006628894317,0.4900662889431699,0.4900662889431699,1.1102230246251563e-16
seeds,minkowski,iqr_1.2,robust,0.6745771996150337,0.6741447550096004,0.6784692010639313,0.0012973338162992,0.874371859296483,0.8743718592964824,0.8743718592964824,5.551115123125784e-16,0.874371859296483,5.551115123125784e-16,0.8743718592964824,0.8743718592964824,0.3766270423776726,0.3765385433179969,0.3774235339147537,0.000265497179027
vertebral,chebyshev,none,minmax,0.1770047346858725,0.1749909932019445,0.1820561146578142,0.0020247619769962,0.6650322580645163,0.6645161290322581,0.667741935483871,0.0011826001793434,0.5000967741935485,0.0036052626581911,0.4935483870967742,0.5096774193548387,0.2669571637255795,0.2638992755958886,0.2706767567882467,0.002367751314847
vertebral,correlation,none,minmax,0.1751158727706634,0.1751158727706634,0.1751158727706634,5.551115123125783e-17,0.6548387096774192,0.6548387096774193,0.6548387096774193,1.1102230246251563e-16,0.5741935483870969,1.1102230246251563e-16,0.5741935483870968,0.5741935483870968,0.4637127740332951,0.4637127740332949,0.4637127740332949,2.220446049250313e-16
vertebral,cosine,iqr_1.2,robust,0.2273454910903649,0.2241549653578436,0.233823368842716,0.0021616390435339,0.6385384615384615,0.6384615384615384,0.6423076923076924,0.0005384615384615,0.5187307692307691,0.0026454717367719,0.5153846153846153,0.5230769230769231,0.4503568638785507,0.4494945744930975,0.4511100497796803,0.0005166404421141
vertebral,euclidean,none,minmax,0.2098321048882792,0.2098321048882792,0.2098321048882792,0.0,0.6677419354838712,0.667741935483871,0.667741935483871,2.220446049250313e-16,0.4741935483870969,1.6653345369377348e-16,0.4741935483870967,0.4741935483870967,0.2957856376387756,0.2957856376387757,0.2957856376387757,5.551115123125783e-17
vertebral,hamming,zscore_robust_3.5,minmax,-0.0047570045801811,-0.0153739743861614,0.0091519970323322,0.0054196510127267,0.4802614379084967,0.477124183006536,0.4967320261437908,0.004053341629729,0.4705882352941176,0.0082673925756036,0.4542483660130719,0.4901960784313725,0.002435294543048,0.0005773703163901,0.0044864219721291,0.0009089344532641
vertebral,manhattan,none,minmax,0.2023442470276034,0.2023442470276034,0.2023442470276034,0.0,0.661290322580645,0.6612903225806451,0.6612903225806451,1.1102230246251563e-16,0.464516129032258,5.551115123125783e-17,0.4645161290322581,0.4645161290322581,0.3234035795763843,0.3234035795763843,0.3234035795763843,0.0
vertebral,minkowski,none,minmax,0.2119324328372965,0.201042494457903,0.2227315317169265,0.0085932502833717,0.6770967741935485,0.6709677419354839,0.6838709677419355,0.0048387096774193,0.4872258064516128,0.0006321263852343,0.4870967741935484,0.4903225806451612,0.2809144033749823,0.2796121516583923,0.2826329228996564,0.0010557967859119
wine,chebyshev,none,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.5769851900608064,0.5769851900608064,0.5769851900608064,0.0
wine,chebyshev,zscore_robust_3.5,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.5769851900608064,0.5769851900608064,0.5769851900608064,0.0
wine,correlation,none,none,0.3250544629081771,0.3250544629081771,0.3250544629081771,0.0,0.6741573033707867,0.6741573033707865,0.6741573033707865,2.220446049250313e-16,0.6741573033707867,2.220446049250313e-16,0.6741573033707865,0.6741573033707865,0.6652724525180814,0.6652724525180814,0.6652724525180814,0.0
wine,correlation,zscore_robust_3.5,none,0.3250544629081771,0.3250544629081771,0.3250544629081771,0.0,0.6741573033707867,0.6741573033707865,0.6741573033707865,2.220446049250313e-16,0.6741573033707867,2.220446049250313e-16,0.6741573033707865,0.6741573033707865,0.6652724525180814,0.6652724525180814,0.6652724525180814,0.0
wine,cosine,zscore_robust,none,0.3257945094639135,0.3257945094639135,0.3257945094639135,5.551115123125783e-17,0.6800000000000002,0.68,0.68,1.1102230246251563e-16,0.6800000000000002,1.1102230246251563e-16,0.68,0.68,0.6785811540817706,0.6785811540817707,0.6785811540817707,1.1102230246251563e-16
wine,euclidean,none,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.571138193786884,0.571138193786884,0.571138193786884,0.0
wine,euclidean,zscore_robust_3.5,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.571138193786884,0.571138193786884,0.571138193786884,0.0
wine,hamming,zscore_3.5,robust,0.0174568129705635,-0.0080937351151345,0.0761409061090701,0.014851477809429,0.4285714285714286,0.3885714285714285,0.4857142857142857,0.0224535802335868,0.4177714285714286,0.0260096685319682,0.3657142857142857,0.4857142857142857,0.0045870123502914,0.0007649792727916,0.0078003857956918,0.0013211781815658
wine,manhattan,none,none,0.3715000782119531,0.3715000782119531,0.3715000782119531,5.551115123125783e-17,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.0,0.7078651685393258,0.0,0.7078651685393258,0.7078651685393258,0.5385443329304518,0.5385443329304518,0.5385443329304518,0.0
wine,manhattan,zscore_robust_3.5,none,0.3715000782119531,0.3715000782119531,0.3715000782119531,5.551115123125783e-17,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.0,0.7078651685393258,0.0,0.7078651685393258,0.7078651685393258,0.5385443329304518,0.5385443329304518,0.5385443329304518,0.0
wine,minkowski,none,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.5749881498327883,0.5749881498327882,0.5749881498327882,1.1102230246251563e-16
wine,minkowski,zscore_robust_3.5,none,0.3711137182308474,0.3711137182308475,0.3711137182308475,1.1102230246251563e-16,0.7022471910112361,0.702247191011236,0.702247191011236,1.1102230246251563e-16,0.7022471910112361,1.1102230246251563e-16,0.702247191011236,0.702247191011236,0.5749881498327883,0.5749881498327882,0.5749881498327882,1.1102230246251563e-16
