dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
wine,none,standard,euclidean,1277.928488844642,0.0,1277.928488844642,1277.928488844642,0.28485891918989864,5.551115123125783e-17,0.2848589191898987,0.2848589191898987,0.8974949815093208,1.1102230246251565e-16,0.8974949815093207,0.8974949815093207,0.8758935341223071,2.220446049250313e-16,0.8758935341223069,0.8758935341223069,0.9662921348314607,0.0,0.9662921348314607,0.9662921348314607,0.9662921348314607,0.0,0.9662921348314607,0.9662921348314607,0.9669286447361316,2.220446049250313e-16,0.9669286447361314,0.9669286447361314,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,manhattan,1319.0802350061242,2.2737367544323206e-13,1319.0802350061244,1319.0802350061244,0.3151143264772758,5.551115123125783e-17,0.31511432647727583,0.31511432647727583,0.8803997758776982,2.220446049250313e-16,0.8803997758776985,0.8803997758776985,0.860945671454212,2.560743305106871e-16,0.8609456714542116,0.8609456714542119,0.9606741573033711,3.3306690738754696e-16,0.9606741573033708,0.9606741573033708,0.9606741573033711,3.3306690738754696e-16,0.9606741573033708,0.9606741573033708,0.961686077533072,1.1102230246251565e-16,0.9616860775330721,0.9616860775330721,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,cosine,1282.8336947017106,1.0078212852542094,1280.2024812647958,1284.6740739385716,0.47254845197207906,0.0004993308269276275,0.47154110424674056,0.4732081875839766,0.8321687062035876,0.014731416687534613,0.7855540944809761,0.8665957604928709,0.819493530085715,0.011713114544998769,0.7847399606002874,0.8484289241052021,0.9432022471910113,0.00508077662615254,0.9269662921348315,0.9550561797752809,0.9432022471910113,0.00508077662615254,0.9269662921348315,0.9550561797752809,0.9439348451467479,0.004817741223814878,0.9287425974048125,0.9553333895126284,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,minkowski,1287.3974907692368,1.116379417934955,1283.5564261311197,1289.5174364585087,0.2659089379409766,0.0009268553754708308,0.26280489501534,0.2662203895887588,0.8479750789902737,0.005501759910225821,0.8301065705611242,0.8497777046575704,0.8317313248060916,0.005592026143589341,0.8128287457955818,0.8335668799331365,0.948932584269663,0.0016077626990173277,0.9438202247191011,0.949438202247191,0.948932584269663,0.0016077626990173277,0.9438202247191011,0.949438202247191,0.9497248394589165,0.001050151313441202,0.9446956890811032,0.9512833250538169,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,chebyshev,1385.8773641393586,2.151274643749912,1381.2216808199823,1393.5483374914027,0.21067229958955708,0.0014216207469096218,0.20842293308426416,0.21851446984091302,0.5837407030575398,0.010687423399906838,0.5658273841538123,0.6327106325953553,0.6177930057284405,0.005561891237833654,0.5940420564930132,0.6350684835791608,0.8397191011235955,0.005415159184764426,0.8314606741573034,0.8651685393258427,0.8397191011235955,0.005415159184764426,0.8314606741573034,0.8651685393258427,0.8377881544142433,0.005790559049369104,0.8298109010011122,0.865271533106776,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,correlation,1325.0560762105306,0.5014892683100302,1324.9410266820132,1327.2420172523643,0.45928692479073974,0.00018696184088290248,0.458471977020033,0.45932981677867185,0.7111399783179574,0.0029320488182598904,0.6983594738216348,0.7118126364493429,0.7023084957889216,0.0023561689404787566,0.6920381934834651,0.7028490380155242,0.8985955056179779,0.0012244098156013155,0.8932584269662921,0.898876404494382,0.8985955056179779,0.0012244098156013155,0.8932584269662921,0.898876404494382,0.901680864211425,0.001304975802197431,0.8959926065658809,0.9019802461927698,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,standard,hamming,3092.78632142308,95.05198822239602,2843.9722314613887,3263.4699919604664,0.004506534356981857,0.0012395466308218852,0.0022532314242366108,0.008132372522924421,0.023748511218638173,0.02123507637310838,-0.007892299348279945,0.12030058359576083,0.051149606608004355,0.025261916877829763,0.007639094270828124,0.14208486838960246,0.437752808988764,0.02351081644881001,0.398876404494382,0.5,0.4262359550561797,0.02948935216608457,0.3651685393258427,0.5,0.3406307607130963,0.05977260687041505,0.19009370816599733,0.4640933140933141,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,euclidean,676.3523917613104,0.004852242726745235,676.3505999519346,676.3655316967303,0.2638320036064087,0.000390414629775426,0.2636878334497711,0.2648892514217511,0.8803023207544984,0.005448983919886676,0.8782901500894346,0.8950582389649661,0.8589598051897582,0.008532285816676094,0.8558090498418485,0.8820653444077604,0.961348314606742,0.0018256266077833663,0.9606741573033708,0.9662921348314607,0.961348314606742,0.0018256266077833663,0.9606741573033708,0.9662921348314607,0.963758787682571,0.0016797440335949133,0.9631385010898944,0.9683075560288653,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,manhattan,703.2931079545822,0.0,703.2931079545822,703.2931079545822,0.30430356002732856,0.0,0.30430356002732856,0.30430356002732856,0.8803997758776982,2.220446049250313e-16,0.8803997758776985,0.8803997758776985,0.860945671454212,2.5219419200973695e-16,0.8609456714542116,0.8609456714542119,0.9606741573033711,3.3306690738754696e-16,0.9606741573033708,0.9606741573033708,0.9606741573033711,3.3306690738754696e-16,0.9606741573033708,0.9606741573033708,0.961686077533072,1.1102230246251565e-16,0.9616860775330721,0.9616860775330721,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,cosine,685.1329304548162,1.1368683772161603e-13,685.1329304548163,685.1329304548163,0.4422831480038517,1.1102230246251565e-16,0.4422831480038518,0.4422831480038518,0.7340466763671979,1.1102230246251565e-16,0.7340466763671978,0.7340466763671978,0.7463473752282144,0.0,0.7463473752282144,0.7463473752282144,0.9044943820224721,2.220446049250313e-16,0.9044943820224719,0.9044943820224719,0.9044943820224721,2.220446049250313e-16,0.9044943820224719,0.9044943820224719,0.904269721636016,4.440892098500626e-16,0.9042697216360165,0.9042697216360165,0.0,0.0,0,0,0.0,0.0,0.0,0.0
