dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,purity_mean,purity_std,purity_min,purity_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
blood,zscore_2.5,standard,minkowski,1632.2882558974222,2.2737367544323206e-13,1632.2882558974225,1632.2882558974225,0.3871032087896571,1.1102230246251565e-16,0.3871032087896572,0.3871032087896572,0.026845112400575535,1.0408340855860843e-17,0.026845112400575525,0.026845112400575525,0.004799958450956062,8.673617379884035e-19,0.004799958450956063,0.004799958450956063,0.6269070735090153,0.0,0.6269070735090153,0.6269070735090153,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,standard,chebyshev,1689.0987779763082,0.12941480730269464,1688.3628942314429,1689.1215372673867,0.3373507678877907,4.396312106029904e-05,0.33734303639639673,0.33760075277619817,0.023561081486822427,0.0002861013227626127,0.021934240500125393,0.023611396156514086,0.0037343188789238945,6.434908425090426e-05,0.0033684144968506506,0.0037456355092972938,0.6254368932038836,0.0004731961750133885,0.6227461858529819,0.6255201109570042,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,standard,correlation,2136.925584666733,4.547473508864641e-13,2136.9255846667334,2136.9255846667334,0.7047162480350092,1.1102230246251565e-16,0.7047162480350091,0.7047162480350091,0.03570186497514055,6.938893903907228e-18,0.03570186497514056,0.03570186497514056,0.05543094489368819,2.0816681711721685e-17,0.05543094489368821,0.05543094489368821,0.5963938973647709,2.220446049250313e-16,0.5963938973647711,0.5963938973647711,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,standard,hamming,4457.69238389466,107.90737816078052,4226.015349373622,4723.782528510657,0.12026554196785723,0.011140129238540193,0.07049432890196324,0.13514312210526525,0.0014471532051533132,0.02809953982068675,-0.04621980413631407,0.0988521567279985,0.005556515034372827,0.008181524936005526,0.0002509771782624403,0.02839297295404625,0.5952149791955617,0.027736737056676366,0.5631067961165048,0.7087378640776699,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,euclidean,824.6991743232188,2.2737367544323206e-13,824.6991743232186,824.6991743232186,0.45886296757486184,1.6653345369377348e-16,0.458862967574862,0.458862967574862,0.05452102048706032,2.0816681711721685e-17,0.05452102048706034,0.05452102048706034,0.011796461700829408,3.469446951953614e-18,0.011796461700829404,0.011796461700829404,0.6699029126213589,3.3306690738754696e-16,0.6699029126213593,0.6699029126213593,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,manhattan,932.098442665289,2.2737367544323206e-13,932.0984426652892,932.0984426652892,0.4413714094664277,5.551115123125783e-17,0.44137140946642767,0.44137140946642767,0.045853536505252875,6.938893903907228e-18,0.04585353650525288,0.04585353650525288,0.021115680473600445,0.0,0.021115680473600445,0.021115680473600445,0.6199722607489598,1.1102230246251565e-16,0.6199722607489597,0.6199722607489597,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,cosine,914.3079329448151,1.1368683772161603e-13,914.3079329448152,914.3079329448152,0.6060217026981893,1.1102230246251565e-16,0.6060217026981894,0.6060217026981894,0.015659627464860992,3.469446951953614e-18,0.01565962746486099,0.01565962746486099,0.018459420282226524,3.469446951953614e-18,0.01845942028222652,0.01845942028222652,0.5644937586685161,2.220446049250313e-16,0.5644937586685159,0.5644937586685159,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,minkowski,828.9124551113118,2.2737367544323206e-13,828.912455111312,828.912455111312,0.43504161867976954,0.0,0.43504161867976954,0.43504161867976954,0.04867543891155101,6.938893903907228e-18,0.04867543891155102,0.04867543891155102,0.010234145336525174,1.734723475976807e-18,0.010234145336525176,0.010234145336525176,0.6615811373092929,2.220446049250313e-16,0.6615811373092927,0.6615811373092927,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,chebyshev,862.1464492375432,2.2737367544323206e-13,862.1464492375434,862.1464492375434,0.3780676869123267,1.1102230246251565e-16,0.3780676869123268,0.3780676869123268,0.02208131846637881,1.0408340855860843e-17,0.02208131846637882,0.02208131846637882,0.0037864086738579506,0.0,0.0037864086738579506,0.0037864086738579506,0.6171983356449376,1.1102230246251565e-16,0.6171983356449375,0.6171983356449375,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,correlation,1087.1432290687824,2.2737367544323206e-13,1087.1432290687821,1087.1432290687821,0.725360956545244,2.220446049250313e-16,0.7253609565452438,0.7253609565452438,0.056001304078392315,1.3877787807814457e-17,0.05600130407839233,0.05600130407839233,0.05322164307995195,6.938893903907228e-18,0.053221643079951954,0.053221643079951954,0.6199722607489598,1.1102230246251565e-16,0.6199722607489597,0.6199722607489597,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_2.5,robust,hamming,2473.2160098398763,51.79592417952255,2353.5012012525826,2589.5434946410123,0.12018859885716626,0.01108197272331192,0.07049432890196324,0.13514312210526525,0.0019515106130700854,0.02768907790330781,-0.04621980413631407,0.0988521567279985,0.005338520934850056,0.008028127926436686,0.0002509771782624403,0.02839297295404625,0.5954923717059638,0.027580248177058498,0.5631067961165048,0.7087378640776699,0.7683772538141471,1.1102230246251565e-16,0.768377253814147,0.768377253814147,0.43450980392156874,1.1102230246251565e-16,0.4345098039215686,0.4345098039215686,27.0,0.0,27,27,3.609625668449199,8.881784197001252e-16,3.609625668449198,3.609625668449198
blood,zscore_3.5,none,euclidean,285749785.3244604,1367992.076093352,285293787.96576256,289853761.5527404,0.6703727234017859,0.0030829489909577905,0.6693450737381332,0.6796215703746592,0.07178090730541475,0.005304617813158943,0.055867053865937925,0.0735491132431344,0.016307385259321423,0.0021857202774249384,0.009750224427046606,0.017035958685129735,0.6978171896316506,0.002046384720327443,0.6971350613915416,0.703956343792633,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,manhattan,346710023.0,0.0,346710023.0,346710023.0,0.6143250429163515,2.220446049250313e-16,0.6143250429163517,0.6143250429163517,0.06180056934294677,0.0,0.06180056934294677,0.06180056934294677,0.022874682637782633,3.469446951953614e-18,0.02287468263778263,0.02287468263778263,0.6466575716234653,0.0,0.6466575716234653,0.6466575716234653,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,cosine,753355984.6417978,2.384185791015625e-07,753355984.6417975,753355984.6417975,0.7329223500102503,3.3306690738754696e-16,0.73292235001025,0.73292235001025,-0.057588693350246134,1.3877787807814457e-17,-0.05758869335024612,-0.05758869335024612,0.06064898757636141,6.938893903907228e-18,0.06064898757636142,0.06064898757636142,0.5279672578444748,1.1102230246251565e-16,0.5279672578444747,0.5279672578444747,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,minkowski,285749785.3244604,1367992.076093352,285293787.96576256,289853761.5527404,0.6706972358821633,0.003074726453301735,0.6696723270643965,0.679921415242069,0.07178090730541475,0.005304617813158943,0.055867053865937925,0.0735491132431344,0.016307385259321423,0.0021857202774249384,0.009750224427046606,0.017035958685129735,0.6978171896316506,0.002046384720327443,0.6971350613915416,0.703956343792633,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,chebyshev,285749785.3244604,1367992.0760933517,285293787.96576256,289853761.5527404,0.6707963210961674,0.0030707046211801647,0.6697727528891075,0.6800084349597081,0.07178090730541477,0.005304617813158943,0.055867053865937925,0.0735491132431344,0.01630738525932142,0.002185720277424939,0.009750224427046606,0.017035958685129735,0.6978171896316506,0.002046384720327443,0.6971350613915416,0.703956343792633,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,correlation,768882246.3860574,0.0,768882246.3860574,768882246.3860574,0.6185000146759342,1.1102230246251565e-16,0.6185000146759343,0.6185000146759343,-0.04136417585720529,0.0,-0.04136417585720529,-0.04136417585720529,0.06546383859338546,2.7755575615628914e-17,0.06546383859338549,0.06546383859338549,0.5020463847203276,1.1102230246251565e-16,0.5020463847203275,0.5020463847203275,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,none,hamming,1340266730.99,55570465.813024506,1201505728.0,1407712971.0,0.10608553593998131,0.026055519648976837,0.07473770578605989,0.13603475814045413,0.016502096919376506,0.0641725378961434,-0.07019840131623746,0.10113390783354993,0.019579217858293953,0.008437436467927972,0.0003621626118579003,0.034047343938122934,0.634024556616644,0.06260930169548524,0.5661664392905866,0.7189631650750341,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,euclidean,73.39698612846234,0.0,73.39698612846234,73.39698612846234,0.4081320541099491,0.0,0.4081320541099491,0.4081320541099491,0.01766996436144992,3.469446951953614e-18,0.017669964361449922,0.017669964361449922,0.002724660620419585,4.336808689942018e-19,0.0027246606204195845,0.0027246606204195845,0.6098226466575714,2.220446049250313e-16,0.6098226466575716,0.6098226466575716,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,manhattan,84.78615433469186,0.3591527505851107,82.27208508059611,84.83746187048976,0.40398639731490105,0.0010313237975780164,0.4038390653438186,0.41120566389794727,0.04386534298737189,0.005109467140326115,0.008099073005089056,0.04459526686456131,0.022716458035230903,0.0029783269140707036,0.0018681696367359771,0.02314193330866957,0.6142974079126876,0.006875852660300137,0.5661664392905866,0.6152796725784447,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,cosine,91.53416066303043,2.842170943040401e-14,91.53416066303046,91.53416066303046,0.7137910719850841,2.220446049250313e-16,0.7137910719850838,0.7137910719850838,0.027427891564283345,6.938893903907228e-18,0.027427891564283352,0.027427891564283352,0.04587315155582627,2.7755575615628914e-17,0.045873151555826296,0.045873151555826296,0.5852660300136424,1.1102230246251565e-16,0.5852660300136425,0.5852660300136425,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,minkowski,73.4675363379096,0.0031410392930367767,73.45017415227385,73.46877700415975,0.3962927221627916,0.0005424734285232916,0.394705578775466,0.3965202381648614,0.010928992887163041,0.00011190842495817168,0.010110612981189463,0.01096821125787667,0.0010985004425213094,9.971337393504297e-06,0.0010145170323485773,0.001112495600320386,0.6066712141882673,0.0010153404958438965,0.6030013642564802,0.607094133697135,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,chebyshev,76.04171252939554,0.0,76.04171252939554,76.04171252939554,0.3786465090947778,5.551115123125783e-17,0.37864650909477787,0.37864650909477787,-0.009015029827906888,3.469446951953614e-18,-0.009015029827906884,-0.009015029827906884,0.0005053501894839949,0.0,0.0005053501894839949,0.0005053501894839949,0.6002728512960436,1.1102230246251565e-16,0.6002728512960437,0.6002728512960437,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,correlation,91.90125340505533,4.263256414560601e-14,91.90125340505529,91.90125340505529,0.7477548693630832,2.220446049250313e-16,0.7477548693630834,0.7477548693630834,0.08695783273609281,1.3877787807814457e-17,0.0869578327360928,0.0869578327360928,0.058102344372407806,6.938893903907228e-18,0.05810234437240781,0.05810234437240781,0.6534788540245566,0.0,0.6534788540245566,0.6534788540245566,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,minmax,hamming,187.623161021603,6.893675336648483,169.02844524354717,205.4206618258027,0.12049073770854404,0.007727684606787637,0.07229434793939894,0.13671009597243625,-0.008821275551236652,0.02474487141441793,-0.053759323142234125,0.07276376376159231,0.006319259876260961,0.007506496467817543,0.0003621626118579003,0.024626232484483035,0.589481582537517,0.018440281957372132,0.5661664392905866,0.6916780354706685,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,euclidean,1665.3401997977833,4.547473508864641e-13,1665.3401997977828,1665.3401997977828,0.431398864351316,0.0,0.431398864351316,0.431398864351316,0.059225565045483784,1.3877787807814457e-17,0.05922556504548377,0.05922556504548377,0.01302977570340074,3.469446951953614e-18,0.013029775703400737,0.013029775703400737,0.6766712141882673,1.1102230246251565e-16,0.6766712141882674,0.6766712141882674,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,manhattan,1905.7186645199567,2.2737367544323206e-13,1905.7186645199565,1905.7186645199565,0.41357257978950207,1.6653345369377348e-16,0.41357257978950224,0.41357257978950224,0.045103440558742804,1.3877787807814457e-17,0.04510344055874282,0.04510344055874282,0.022673435666411133,3.469446951953614e-18,0.022673435666411137,0.022673435666411137,0.6166439290586628,2.220446049250313e-16,0.616643929058663,0.616643929058663,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,cosine,1738.2865830111423,4.547473508864641e-13,1738.2865830111418,1738.2865830111418,0.567713487349829,1.1102230246251565e-16,0.5677134873498288,0.5677134873498288,0.02593095704359074,0.0,0.02593095704359074,0.02593095704359074,0.011382963546065024,5.204170427930421e-18,0.01138296354606503,0.01138296354606503,0.5920873124147341,1.1102230246251565e-16,0.592087312414734,0.592087312414734,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,minkowski,1679.4985519383763,0.0,1679.4985519383763,1679.4985519383763,0.39911313676296073,1.6653345369377348e-16,0.39911313676296056,0.39911313676296056,0.04375396402950591,0.0,0.04375396402950591,0.04375396402950591,0.008557836186923521,1.734723475976807e-18,0.008557836186923523,0.008557836186923523,0.6575716234652117,2.220446049250313e-16,0.6575716234652115,0.6575716234652115,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,chebyshev,1731.4492797868234,1.189409340560701,1727.415796470476,1731.8000174665053,0.3390450163485877,8.51628429833528e-05,0.3387562150968806,0.33907012950091003,0.02065208438524779,0.000326551347710586,0.02055578964626486,0.02175947388355153,0.0028558650134227776,9.565700253771251e-05,0.002827657302274629,0.003180253691626486,0.624829467939973,2.220446049250313e-16,0.6248294679399727,0.6248294679399727,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,correlation,2183.299573510439,0.0,2183.299573510439,2183.299573510439,0.7037021382962139,2.220446049250313e-16,0.7037021382962141,0.7037021382962141,0.03776405743719202,0.0,0.03776405743719202,0.03776405743719202,0.05658942607251415,6.938893903907228e-18,0.05658942607251416,0.05658942607251416,0.5989085948158255,1.1102230246251565e-16,0.5989085948158254,0.5989085948158254,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,standard,hamming,4367.950497356721,158.98196289736345,3937.604819152686,4709.146849186095,0.12039964467234031,0.007641153253587118,0.07229434793939894,0.13671009597243625,-0.008938785448158211,0.024854127364360653,-0.053759323142234125,0.07276376376159231,0.0064275762297003715,0.007548650974449806,0.0003621626118579003,0.024626232484483035,0.5890177353342427,0.018403182782147344,0.5661664392905866,0.6916780354706685,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,euclidean,934.6797869139187,3.410605131648481e-13,934.6797869139191,934.6797869139191,0.4777407170320822,2.220446049250313e-16,0.477740717032082,0.477740717032082,0.0634031567074398,1.3877787807814457e-17,0.06340315670743982,0.06340315670743982,0.014613579142169016,6.938893903907228e-18,0.014613579142169009,0.014613579142169009,0.6793997271487041,1.1102230246251565e-16,0.679399727148704,0.679399727148704,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,manhattan,1101.1984617122937,2.2737367544323206e-13,1101.1984617122935,1101.1984617122935,0.43782131150985604,5.551115123125783e-17,0.437821311509856,0.437821311509856,0.04456978255173857,6.938893903907228e-18,0.044569782551738574,0.044569782551738574,0.021781952581002274,3.469446951953614e-18,0.02178195258100227,0.02178195258100227,0.6166439290586628,2.220446049250313e-16,0.616643929058663,0.616643929058663,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,cosine,1079.3794877158364,2.2737367544323206e-13,1079.3794877158366,1079.3794877158366,0.6141168355711786,1.1102230246251565e-16,0.6141168355711785,0.6141168355711785,0.01728054851794075,6.938893903907228e-18,0.017280548517940742,0.017280548517940742,0.020626206249581034,3.469446951953614e-18,0.020626206249581037,0.020626206249581037,0.5675306957708051,1.1102230246251565e-16,0.567530695770805,0.567530695770805,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,minkowski,934.8509934965265,3.410605131648481e-13,934.8509934965268,934.8509934965268,0.456481091793707,1.6653345369377348e-16,0.45648109179370716,0.45648109179370716,0.05816417740311696,6.938893903907228e-18,0.05816417740311697,0.05816417740311697,0.01290507979055878,3.469446951953614e-18,0.012905079790558783,0.012905079790558783,0.6739427012278308,0.0,0.6739427012278308,0.6739427012278308,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,chebyshev,984.7543115927725,1.1368683772161603e-13,984.7543115927726,984.7543115927726,0.3961632678601516,5.551115123125783e-17,0.39616326786015155,0.39616326786015155,0.026928140302194786,6.938893903907228e-18,0.026928140302194793,0.026928140302194793,0.004343131669956176,0.0,0.004343131669956176,0.004343131669956176,0.6330150068212824,0.0,0.6330150068212824,0.6330150068212824,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,correlation,1273.343930695022,2.2737367544323206e-13,1273.3439306950222,1273.3439306950222,0.7355707755484788,2.220446049250313e-16,0.7355707755484786,0.7355707755484786,0.0659871674207363,1.3877787807814457e-17,0.06598716742073629,0.06598716742073629,0.060100848989078706,6.938893903907228e-18,0.06010084898907871,0.06010084898907871,0.6302864938608456,2.220446049250313e-16,0.6302864938608458,0.6302864938608458,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,zscore_3.5,robust,hamming,2761.610117510331,101.52125197549577,2464.5067607179753,3013.4832434788223,0.12049073770854404,0.007727684606787637,0.07229434793939894,0.13671009597243625,-0.008821275551236652,0.02474487141441793,-0.053759323142234125,0.07276376376159231,0.006319259876260961,0.007506496467817543,0.0003621626118579003,0.024626232484483035,0.589481582537517,0.018440281957372132,0.5661664392905866,0.6916780354706685,0.766712141882674,1.1102230246251565e-16,0.7667121418826739,0.7667121418826739,0.4339768339768339,5.551115123125783e-17,0.43397683397683395,0.43397683397683395,15.0,0.0,15,15,2.0053475935828873,4.440892098500626e-16,2.0053475935828877,2.0053475935828877
blood,iqr,none,euclidean,141735031.55878663,0.0,141735031.55878663,141735031.55878663,0.6495838970726017,1.1102230246251565e-16,0.6495838970726016,0.6495838970726016,0.06627290471935944,1.3877787807814457e-17,0.06627290471935945,0.06627290471935945,0.020921057476602736,3.469446951953614e-18,0.02092105747660274,0.02092105747660274,0.6609195402298852,1.1102230246251565e-16,0.6609195402298851,0.6609195402298851,0.7729885057471263,1.1102230246251565e-16,0.7729885057471264,0.7729885057471264,0.43598055105348443,1.6653345369377348e-16,0.4359805510534846,0.4359805510534846,52.0,0.0,52,52,6.951871657754013,1.7763568394002505e-15,6.951871657754011,6.951871657754011
blood,iqr,none,manhattan,169190410.0,0.0,169190410.0,169190410.0,0.6197886207889878,1.1102230246251565e-16,0.6197886207889877,0.6197886207889877,0.056451025288762446,1.3877787807814457e-17,0.05645102528876246,0.05645102528876246,0.03003047563809577,0.0,0.03003047563809577,0.03003047563809577,0.6293103448275863,1.1102230246251565e-16,0.6293103448275862,0.6293103448275862,0.7729885057471263,1.1102230246251565e-16,0.7729885057471264,0.7729885057471264,0.43598055105348443,1.6653345369377348e-16,0.4359805510534846,0.4359805510534846,52.0,0.0,52,52,6.951871657754013,1.7763568394002505e-15,6.951871657754011,6.951871657754011
blood,iqr,none,cosine,408341231.7126689,0.0,408341231.7126689,408341231.7126689,0.724883475846785,2.220446049250313e-16,0.7248834758467853,0.7248834758467853,-0.05671722270771363,2.0816681711721685e-17,-0.05671722270771365,-0.05671722270771365,0.06202210167622102,0.0,0.06202210167622102,0.06202210167622102,0.5258620689655171,1.1102230246251565e-16,0.5258620689655172,0.5258620689655172,0.7729885057471263,1.1102230246251565e-16,0.7729885057471264,0.7729885057471264,0.43598055105348443,1.6653345369377348e-16,0.4359805510534846,0.4359805510534846,52.0,0.0,52,52,6.951871657754013,1.7763568394002505e-15,6.951871657754011,6.951871657754011
