dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,purity_mean,purity_std,purity_min,purity_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
iris,none,standard,hamming,384.83553320761223,35.50604643191358,319.54666428205263,519.1906856789864,0.06463722335774691,0.01094474983722796,0.029177908002960322,0.08376504232885316,0.26326428629094845,0.039936552558652146,0.14719208468905645,0.33861606932382865,0.3465452656266623,0.050446693709247675,0.2080530223443488,0.46077466849210974,0.5781333333333334,0.04982707876022613,0.4533333333333333,0.6666666666666666,0.6088666666666667,0.024130294467973466,0.5466666666666666,0.6666666666666666,0.551101364246668,0.054690240978573404,0.44906910132474037,0.6649806146094587,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,euclidean,73.18403620977304,2.842170943040401e-14,73.18403620977307,73.18403620977307,0.4436401311295237,5.551115123125783e-17,0.44364013112952366,0.44364013112952366,0.5802520019642171,1.1102230246251565e-16,0.580252001964217,0.580252001964217,0.6162206156967887,1.336885555457667e-16,0.6162206156967884,0.6162206156967887,0.8133333333333331,2.220446049250313e-16,0.8133333333333334,0.8133333333333334,0.8133333333333331,2.220446049250313e-16,0.8133333333333334,0.8133333333333334,0.8142206377500497,2.220446049250313e-16,0.8142206377500495,0.8142206377500495,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,manhattan,77.70088368286169,0.0,77.70088368286169,77.70088368286169,0.48019011964107156,1.1102230246251565e-16,0.48019011964107144,0.48019011964107144,0.6412050161871702,0.0,0.6412050161871702,0.6412050161871702,0.6735735454651062,3.3306690738754696e-16,0.6735735454651065,0.6735735454651065,0.8466666666666666,1.1102230246251565e-16,0.8466666666666667,0.8466666666666667,0.8466666666666666,1.1102230246251565e-16,0.8466666666666667,0.8466666666666667,0.8465285423547861,1.1102230246251565e-16,0.846528542354786,0.846528542354786,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,cosine,77.66215476611922,2.842170943040401e-14,77.66215476611924,77.66215476611924,0.7216238496917863,2.220446049250313e-16,0.7216238496917865,0.7216238496917865,0.5022731346445273,1.1102230246251565e-16,0.5022731346445274,0.5022731346445274,0.5291248611347416,8.45520665245115e-17,0.5291248611347416,0.5291248611347417,0.7600000000000001,1.1102230246251565e-16,0.76,0.76,0.7600000000000001,1.1102230246251565e-16,0.76,0.76,0.7567044275429757,0.0,0.7567044275429757,0.7567044275429757,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,minkowski,73.27652857780231,0.0,73.27652857780231,73.27652857780231,0.4231046059470308,1.1102230246251565e-16,0.4231046059470309,0.4231046059470309,0.5627609512809313,2.220446049250313e-16,0.5627609512809315,0.5627609512809315,0.6049149817392229,0.0,0.6049149817392229,0.6049149817392229,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.7999999999999998,2.220446049250313e-16,0.8,0.8,0.8009234256759009,1.1102230246251565e-16,0.8009234256759008,0.8009234256759008,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,chebyshev,76.82584335829296,0.6893069279926438,76.72737094000829,81.65099185424145,0.3951014503346288,0.0017583492024791172,0.3827930059172749,0.39535264307784,0.49589388894426917,0.008435475761996549,0.4368455586102932,0.49709895691026856,0.5587329391574962,0.00892072737724531,0.4962878475167791,0.5600073287828171,0.7335999999999998,0.001866666666666678,0.7333333333333333,0.7466666666666667,0.7335999999999998,0.001866666666666678,0.7333333333333333,0.7466666666666667,0.7294336918558588,0.0032940245314724247,0.7289631169227916,0.752491863576166,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,correlation,112.48631044241752,0.3433568791618916,111.24968344874709,112.62801974966246,0.7058167859817891,0.01184283627339469,0.6945476196930175,0.7190006339810832,0.3885137977425089,0.03460005488560602,0.3552752531268211,0.4248468133777729,0.39714844328725535,0.035441432902073224,0.36310023943047515,0.4343061918437805,0.6402666666666665,0.006661331198291613,0.6333333333333333,0.6466666666666666,0.6434666666666666,0.0033306655991457786,0.64,0.6466666666666666,0.5791187730558712,0.05379571965191039,0.5231264127977743,0.63080402867873,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,none,robust,hamming,172.0736591984328,14.38152707364422,143.67313019093234,228.85727381287813,0.06473456512321686,0.010710305914293174,0.034209626922677934,0.08376504232885316,0.2628174118681067,0.04047839999781237,0.14719208468905645,0.33861606932382865,0.3462619099982268,0.05135133807441903,0.2080530223443488,0.46077466849210974,0.5786000000000001,0.05321065056295904,0.4533333333333333,0.68,0.6104,0.026555099949601643,0.5466666666666666,0.68,0.5521218293697199,0.057761515672693275,0.44906910132474037,0.666092853416797,0.0,0.0,0,0,0.0,0.0,0.0,0.0
iris,zscore,none,euclidean,77.37023734451336,0.0,77.37023734451336,77.37023734451336,0.5532436549402958,1.1102230246251565e-16,0.5532436549402957,0.5532436549402957,0.7266293901799757,2.220446049250313e-16,0.7266293901799755,0.7266293901799755,0.7565280566037268,7.611305586242616e-17,0.7565280566037268,0.7565280566037269,0.8926174496644295,1.1102230246251565e-16,0.8926174496644296,0.8926174496644296,0.8926174496644295,1.1102230246251565e-16,0.8926174496644296,0.8926174496644296,0.8917748917748917,2.220446049250313e-16,0.8917748917748919,0.8917748917748919,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,none,manhattan,79.90999999999997,2.842170943040401e-14,79.91,79.91,0.5631872375856861,1.1102230246251565e-16,0.563187237585686,0.563187237585686,0.7135001955523095,2.220446049250313e-16,0.7135001955523093,0.7135001955523093,0.7490383499465897,1.7235296186091125e-16,0.7490383499465898,0.7490383499465899,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8847184077577731,0.0,0.8847184077577731,0.8847184077577731,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
